fyear,gvkey,p_aaer,misstate,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f,dch_wc,ch_rsst,dch_rec,dch_inv,soft_assets,ch_cs,ch_cm,ch_roa,issue,bm,dpi,reoa,EBIT,ch_fcf
1998,28958,1500.0,1,172.752,37.259,346.139,135.614,9.336,307.366,8.191,6.021,65.519,87.272,11.764,12.765,62.146,0.0,0.0,95.97,207.465,12.765,172.557,0.0,54.575,88.469,373.768,0.616,1.158,8.731,3.896,17.875,0.124543604,0.088979121,0.172135674,0.111801153,0.57639561,0.369929696,-0.621957151,-0.006174696,1,0.926235771,1.095619218,0.157667873,0.073357813,-0.078123911
1998,29095,2953.0,1,153.644,4.575,203.576,145.589,109.203,14.507,18.313,0.0,0.0,0.0,3.541,21.805,0.271,20.697,13.13,57.987,57.987,21.805,43.465,0.0,26.608,33.915,121.0,16.267,11.498,5.451,0.0,63.25,-0.018202463,0.024779098,0.037621114,0.000109515,0.324807443,0.613341038,0.010165781,0.074267772,1,0.125692261,1.257068206,0.13070303,0.133886116,0.062244586
1998,29609,3045.0,1,29.217,9.715,88.291,53.247,0.495,61.797,11.556,4.554,39.2,16.561,1.568,4.634,13.278,0.0,0.0,14.679,35.044,3.292,1.899,0.0,8.283,13.614,104.253,23.078,0.41,3.25,2.602,25.875,0.149679997,0.40854023,0.069380258,0.096846617,0.982331155,0.526005,0.274220915,0.025800309,1,0.178076763,0.928063835,0.093814772,0.103566615,-0.356566997
1998,29854,2238.0,1,449.49,100.322,689.396,325.706,12.412,438.273,31.197,6.639,291.076,216.203,16.129,26.648,399.901,0.0,0.0,132.692,363.69,26.648,188.606,0.0,76.113,18.875,776.162,23.056,0.0,16.681,8.059,15.0,0.25102571,0.22208257,0.005335101,0.268206186,0.749049893,0.643370631,0.12752904,-0.005093892,1,0.696019916,0.931478494,0.11040534,0.074540612,-0.212862602
1998,30006,1854.0,1,549.225,188.148,714.45,239.568,49.528,1476.088,52.821,0.0,166.088,286.706,11.3,20.176,156.333,0.0,0.0,188.148,474.854,20.176,60.938,0.0,54.674,297.006,1628.622,16.822,0.0,11.212,12.472,13.75,0.062584532,-0.011166783,0.059070044,0.103516879,0.863114284,0.798418687,-1.870435138,-0.033054401,1,0.32985228,0.772145035,0.076525999,0.06138988,0.002057803
1998,30068,1967.0,1,207.145,33.627,460.002,190.059,6.915,366.971,10.503,0.055,89.986,159.956,13.155,30.884,115.665,0.0,0.0,98.705,269.943,29.684,92.862,0.0,79.783,75.634,519.342,1.119,2.703,20.182,11.521,24.25,0.024029523,-0.002151549,0.016594987,0.051038473,0.834570285,0.424234841,-0.006304082,-0.013426828,1,0.746213895,1.046626497,0.17344055,0.13344942,0.012682443
1998,30086,1456.0,1,20.068,2.147,50.671,32.425,6.515,6.936,5.464,0.832,6.106,10.657,1.164,2.697,7.901,0.355,0.0,3.685,18.246,2.697,31.595,0.0,10.286,4.417,18.063,1.517,0.0,1.661,0.663,7.5625,0.004566261,0.089684906,-0.016757733,0.021368327,0.335596298,0.206500833,0.523774847,-0.000361383,1,0.784700459,0.95522048,0.202995796,0.099090209,-0.075010806
1998,30697,3182.0,1,365.087,27.953,949.798,503.67,83.988,1024.315,48.238,10.624,331.376,234.848,47.475,54.422,9.911,0.0,0.0,166.969,446.128,54.422,232.813,0.0,204.795,236.523,1189.123,10.611,5.554,39.67,12.059,38.5,0.09784151,0.12777685,0.163876312,-5.24e-06,0.761312405,0.73735096,-0.843591817,0.001946196,1,0.271203982,0.899498119,0.215619532,0.111761659,-0.106939056
1998,31488,2661.0,1,106.4,40.642,202.168,90.92,35.909,94.729,19.417,21.704,81.816,12.087,9.065,-50.607,46.484,47.686,8.133,73.851,90.934,-50.607,73.636,0.0,-25.128,19.069,131.132,3.122,0.524,4.668,2.708,4.0,-0.062977042,-0.144975413,0.002971611,0.028931728,0.603176566,0.291219498,-0.297769283,-0.213315661,1,1.17062368,1.478263515,-0.124292667,-0.213837007,-0.070835973
1998,31520,1731.0,1,6.977,2.12,11.973,6.84,0.984,8.524,5.332,1.351,0.0,0.07,0.454,-5.432,4.325,0.0,0.0,4.018,4.8,-5.432,1.034,0.333,-10.933,1.497,11.727,1.008,0.0,0.0,0.073,3.9375,-0.093804847,-0.204637963,0.041375705,-0.070727062,0.875720371,0.190389943,-0.834959901,-0.218027957,1,0.325795735,0.776784893,-0.913137894,-0.447590412,0.016505471
1998,31551,2077.0,1,213.331,58.205,353.221,166.37,2.589,361.608,25.083,1.227,142.55,85.516,4.005,7.542,87.25,0.0,0.0,78.268,166.851,7.542,13.566,20.0,10.7,106.043,470.279,0.0,0.0,5.6,2.853,9.1875,0.229018882,0.071460475,0.14390569,0.106038918,0.964464174,1.087255598,0.528676498,0.024547161,1,0.721935148,0.95081501,0.03029265,0.045283265,-0.045990877
1998,61325,2943.0,1,63.7,10.373,270.658,201.051,0.65,127.798,15.4,0.2,7.85,10.2,8.673,29.099,0.0,0.0,0.0,48.785,63.265,29.099,15.631,0.0,70.177,61.599,185.422,5.836,3.938,19.403,1.013,59.9375,0.036969217,0.274610135,0.114373115,0.0,0.953476343,0.34960283,-0.325759681,0.006953437,1,0.217814553,0.745382669,0.259282933,0.18294305,-0.239587567
1998,61927,1648.0,1,283.949,22.684,571.534,315.406,189.429,65.172,54.372,24.305,150.563,169.227,20.745,-52.678,2.649,9.464,0.965,86.892,256.119,-52.678,44.774,0.0,-150.343,83.524,211.592,24.033,4.319,3.448,1.736,32.625,0.068334327,0.170357631,0.126284515,0.004160452,0.627796422,0.988311818,0.182382208,0.070351883,1,0.177805063,0.972588315,-0.263051717,-0.083099168,-0.218285355
1998,62162,1622.0,1,49.383,6.845,145.914,54.554,5.318,99.901,24.711,15.307,31.926,52.323,7.277,1.073,0.28,16.854,0.0,33.367,91.36,1.073,41.321,0.0,14.926,36.508,152.016,0.459,0.0,0.869,3.494,6.75,0.041765524,0.089642477,0.090370613,-0.001300826,0.754780213,0.478339293,0.18057266,-0.104840145,1,0.327063821,0.924835095,0.102293132,0.037254821,-0.142976356
1998,62712,2033.0,1,295.145,10.814,339.224,234.975,154.878,73.17,71.472,0.0,0.0,0.0,10.809,19.983,0.0,0.0,93.387,103.801,104.249,19.983,50.08,0.0,36.999,126.033,361.916,11.255,2.213,17.279,0.179,30.375,0.057487042,0.418836636,0.185769658,0.0,0.457603236,0.963562573,0.032082045,0.025100936,1,0.108235427,0.719797565,0.109069523,0.110372497,-0.374709989
1998,63117,1628.0,1,80.402,6.97,152.679,58.029,35.227,29.346,9.868,0.033,82.057,85.001,2.736,4.872,23.973,29.373,6.058,9.433,94.65,4.872,9.785,0.0,-1.96,19.886,66.91,4.407,0.0,3.487,3.623,16.375,0.108985642,0.0,0.039178721,0.091625493,0.719378566,0.737384684,-0.097977149,-0.095658302,1,0.359115902,0.941278558,-0.012837391,0.078478376,0.0
1998,63628,1813.0,1,4.366,1.192,14.156,8.659,0.838,2.95,53.018,1.671,1.927,0.881,0.994,-13.565,0.145,0.052,0.0,4.342,5.223,-13.565,1.064,0.274,-14.568,3.326,7.302,7.287,0.0,0.012,0.227,2.31,0.0,0.0,0.0,0.0,0.877154563,0.0,0.0,0.0,1,0.070702117,0.0,-1.029104267,-0.941367618,0.0
1998,63741,1781.0,1,113.915,17.332,431.685,284.938,1.315,174.764,14.692,18.906,483.951,60.169,12.415,18.235,10.144,0.0,0.0,66.4,146.747,18.235,71.43,0.0,32.313,86.073,279.756,130.43,0.0,11.902,4.929,58.1875,0.099188955,0.508553374,0.138645371,0.020276123,0.854106582,1.349883247,0.098379291,-0.010908729,1,0.333303408,1.071479343,0.074853192,0.081230527,-0.478483687
1998,63758,1997.0,1,127.658,3.225,240.886,71.845,82.336,80.091,19.972,0.157,112.469,134.389,9.499,-18.61,0.0,42.812,23.043,34.652,169.041,-18.61,18.757,0.0,-115.825,43.11,159.394,15.331,0.0,4.192,6.245,20.5,0.077358077,-0.074346074,0.152304152,0.0,0.625088216,3.289692702,-0.152084633,0.308514292,1,0.175477376,0.86129176,-0.480829106,-0.033928912,0.116490117
1998,64156,2558.0,1,343.356,249.434,608.059,123.328,28.912,211.772,30.013,9.805,1049.12,118.018,22.173,4.25,18.309,0.0,0.0,359.517,484.731,4.25,101.043,0.0,-57.505,274.557,406.769,1.252,0.0,8.476,13.669,42.0,-0.079123329,0.00633574,0.034497605,0.004994267,0.864425985,1.233288023,0.534623175,-0.011941067,1,0.097836969,0.925091153,-0.094571415,0.043408617,-0.013356718
1998,64630,2957.0,1,94.602,31.599,108.534,35.398,2.714,146.209,17.039,30.454,11.473,0.218,1.791,6.883,25.751,0.0,0.0,72.918,73.136,6.946,3.557,0.0,1.896,48.863,191.072,6.103,0.0,-0.365,3.69,6.5,0.609004476,0.369469556,0.382809391,0.268206186,0.957229992,8.726887417,-0.776862719,0.362007876,1,0.319610667,0.854074357,0.01746918,0.09463394,-0.204154942
1998,65986,2937.0,1,153.177,11.56,175.527,160.054,99.175,42.829,64.259,0.0,0.0,0.0,4.144,9.541,29.496,0.0,84.855,15.473,15.473,9.541,28.439,0.0,11.363,18.633,70.483,0.073,1.256,3.343,0.0,13.4,0.07590749,0.644344035,0.022367229,0.085734962,0.31325665,1.28400971,0.854887516,0.052561112,1,0.185877906,0.894843204,0.064736479,0.073401813,-0.589605746
1998,66708,2827.0,1,157.295,19.586,237.444,210.341,96.973,79.918,45.033,0.095,0.0,0.0,7.504,36.398,7.307,42.826,34.344,27.103,27.103,36.398,38.782,0.0,38.496,40.85,203.095,138.426,0.0,19.599,0.084,120.75,0.198593502,1.167739699,0.215813901,0.032558864,0.472469298,4.690250898,-0.006977356,0.296868737,1,0.038681732,1.26169722,0.162126649,0.236186217,-0.901927213
1998,108913,1782.0,1,27.906,6.608,31.307,-6.66,0.126,37.364,1.855,1.167,14.0,23.236,0.711,1.626,16.772,0.0,0.0,10.225,33.461,1.257,8.141,4.506,-7.254,10.191,48.619,5.25,0.262,0.896,2.299,3.563,0.0,0.0,0.0,0.0,0.901491679,0.0,0.0,0.0,1,-1.007661099,0.0,-0.231705369,0.142204619,0.0
1998,109421,1440.0,1,2.487,0.114,2.52,2.212,2.042,1.494,11.0,0.0,0.0,0.0,0.004,0.157,0.0,0.0,0.901,0.308,0.308,0.157,0.025,0.0,0.191,0.01,0.602,2.0,0.168,0.128,0.0,9.125,0.0,0.0,0.0,0.0,0.181349206,0.0,0.0,0.0,1,0.02203736,0.0,0.075793651,0.113095238,0.0
1998,110100,1677.0,1,45.263,5.045,51.165,38.613,26.748,19.22,16.389,1.437,0.0,0.228,1.961,-8.016,6.053,0.0,16.433,12.324,12.552,-8.016,4.436,0.0,-22.55,11.221,37.251,37.078,0.0,0.0,1.057,15.75,0.195378118,0.928134385,0.281102957,0.060222583,0.430313691,0.528998337,-0.173296927,0.266000372,1,0.149589301,0.782291984,-0.440730968,-0.136010945,-1.04658819
1998,111534,1350.0,1,63.459,11.904,82.689,46.28,27.491,17.115,35.685,5.0,0.862,0.0,2.666,6.178,0.0,2.7,0.0,34.992,36.409,6.178,18.514,0.0,6.123,33.054,106.43,48.539,0.0,3.442,0.72,31.5,0.174450574,0.403036699,0.300991539,0.0,0.500973527,0.947047685,0.220944809,0.103964805,1,0.041171538,0.879236887,0.074048543,0.125046862,-0.295599269
1998,112088,1361.0,1,181.335,59.078,1433.882,603.855,0.354,308.124,67.016,105.85,1064.35,602.242,39.471,-36.166,76.674,0.0,0.0,214.764,830.027,-45.377,163.865,0.0,-44.704,86.539,789.193,254.831,0.0,14.306,66.622,19.8125,0.077780564,0.60111667,0.08048506,0.077240329,0.89293331,0.0,0.0,0.0,1,0.454794166,1.620732729,-0.031176903,0.024793533,-0.642521038
1999,1173,2126.0,1,17.435,1.968,22.774,12.644,0.964,14.39,3.917,2.856,1.974,3.751,0.53,0.26,10.606,0.0,0.0,6.224,10.13,0.26,9.412,0.0,7.244,5.349,23.271,0.0,0.144,0.222,0.416,10.9375,0.060197726,0.036674307,0.043620199,0.079553611,0.761745851,0.199774327,-0.031298066,-0.006188277,1,0.295129655,1.094518637,0.318082023,0.03943093,-0.04098076
1999,1794,2518.0,1,2059.0,1135.0,6424.0,2200.0,110.0,5346.0,72.0,219.0,150.0,1627.0,228.0,290.0,464.0,0.0,0.0,1396.0,4224.0,290.0,2649.0,0.0,1664.0,1219.0,6902.0,4.0,42.0,192.0,140.0,33.625,0.035023189,-0.001279386,0.017431633,0.003838158,0.781755915,-0.059662237,-0.342307748,0.017082696,1,0.908715407,0.899155489,0.259028643,0.096824409,0.015192708
1999,1920,1595.0,1,1337.8,435.9,2512.8,-421.9,117.4,1902.5,237.895,306.0,500.0,701.4,83.0,286.6,523.5,0.0,0.0,1712.8,2902.0,286.6,1469.3,0.0,471.7,495.6,5289.1,23.9,286.0,193.7,43.2,33.0,-0.058063603,-0.290237147,0.001213028,-0.006024705,0.661930914,0.023466088,0.005653062,0.001147222,1,-0.05374156,0.953059306,0.187718879,0.208333333,0.296949235
1999,2615,1995.0,1,37.201,14.658,51.497,18.281,2.791,65.023,12.658,4.972,1.5,0.145,2.99,-5.064,12.893,0.0,0.0,32.729,32.874,-5.064,25.999,0.0,0.777,16.038,85.85,3.336,0.078,-2.844,0.382,45.125,-0.000960465,0.130753057,0.286478208,0.231524025,0.756743111,0.953878297,-0.689805373,-0.077651014,1,0.032004986,1.707348197,0.015088258,-0.146144436,-0.224930561
1999,3144,2232.0,1,6480.0,2144.0,21623.0,9513.0,1812.0,5571.0,2471.575,5373.0,3411.0,854.0,438.0,2431.0,1076.0,0.0,201.0,9856.0,12110.0,2431.0,6471.0,0.0,19281.0,1798.0,19805.0,168.0,769.0,1388.0,337.0,58.25,-0.023449765,0.043122057,0.006475667,0.009124804,0.718864172,0.047216012,-0.048428416,-0.076555232,1,0.066076613,1.010544563,0.78457252,0.192202747,-0.097184066
1999,3362,2628.0,1,5859.9,2042.5,12196.6,2888.7,157.6,21442.7,492.212,1276.1,33.1,2566.8,517.4,382.3,4056.0,0.0,0.0,5465.4,8782.9,382.3,6441.8,0.0,880.7,1241.5,25534.6,0.0,0.0,235.3,337.9,23.0625,0.036733805,-0.009440202,-0.032535421,0.03418684,0.693225981,0.058720256,0.037412294,0.001353934,1,0.25447426,0.931055699,0.072208648,0.078341505,0.01140383
1999,3650,2370.0,1,2180.0,411.0,4697.0,1429.0,74.0,5003.0,38.1,123.0,28.0,1092.0,233.0,160.0,787.0,0.0,0.0,1314.0,3194.0,160.0,3120.0,0.0,651.0,1026.0,6639.0,0.0,40.0,55.0,75.0,48.3125,0.01840026,0.034635783,0.041779413,0.012122524,0.637215244,0.039007092,-0.129031002,0.03969176,1,0.776332454,0.850880173,0.138599106,0.061741537,0.004545947
1999,3839,2027.0,1,61.456,6.296,84.104,66.351,1.614,38.687,7.789,0.516,1.229,1.832,1.79,6.672,43.002,0.0,1.293,13.706,17.753,6.672,22.948,0.0,19.033,15.624,68.021,0.742,1.224,2.902,0.213,8.125,0.126919808,0.138117486,0.01638747,0.134231534,0.806406354,0.12784331,0.186018441,0.000457838,1,1.048437145,0.912095172,0.226303149,0.11636783,-0.126830328
1999,4016,2225.0,1,1095.535,334.554,1450.941,925.921,58.789,2726.773,264.692,1.233,3.104,1.2,63.4,219.427,985.715,0.0,0.0,472.297,525.02,219.427,597.537,0.0,537.994,0.0,3887.964,65.543,15.135,124.718,5.157,21.25,0.11625534,0.117047761,0.0,0.130687923,0.720690228,0.207071493,-0.017382382,-0.006380639,1,0.164616811,0.90472802,0.370789715,0.240741698,-0.088960745
1999,4060,2555.0,1,8847.0,1782.0,25499.0,8323.0,1212.0,13180.0,223.282,1035.0,1353.0,5022.0,1268.0,1331.0,2786.0,3262.0,706.0,6295.0,16218.0,1331.0,24276.0,50.0,13194.0,4614.0,18974.0,616.0,178.0,766.0,484.0,133.625,-0.015041862,0.031421679,0.003121896,-0.000973058,0.619514491,0.000158781,-0.118102495,-0.000767365,1,0.27895777,1.009931571,0.517432056,0.101219656,-0.030570253
1999,4242,2844.0,1,2911.0,961.0,16657.0,2947.0,545.0,10008.0,229.596,1344.0,1781.0,5548.0,609.0,-217.0,74.0,0.0,0.0,3702.0,12342.0,-230.0,17917.0,0.0,1137.0,1662.0,10581.0,5.0,0.0,-81.0,453.0,38.8125,0.017885205,0.126244107,0.069520317,0.001870837,0.351263733,0.598542564,-1.372244028,-0.042720607,1,0.330707619,0.630928106,0.068259591,0.008524945,-0.161191349
1999,4372,2551.0,1,100.55,27.876,239.396,63.422,0.31,129.052,6.889,33.938,90.0,80.653,4.325,7.309,68.351,0.0,0.0,86.244,175.974,7.309,76.682,0.0,30.781,23.594,165.256,25.674,1.065,4.871,2.73,11.75,0.177098288,0.239983593,0.051792156,0.268206186,0.74801584,0.8315408,0.293087164,-0.045493412,1,0.783512414,1.50105399,0.128577754,0.062281742,-0.230814704
1999,5142,1987.0,1,251.962,58.043,572.836,256.912,22.954,351.879,21.983,0.0,74.566,194.892,25.622,25.875,86.472,0.0,0.0,112.424,315.924,25.875,165.341,0.0,207.471,121.494,611.502,3.305,0.0,13.1,10.617,13.875,0.059571553,0.030759684,0.032958597,0.02529827,0.786720807,0.036939005,-0.015903786,-0.020740347,1,0.842295418,1.027924049,0.362182195,0.086572771,-0.037404851
1999,5848,2066.0,1,1466.929,389.039,3713.239,1708.768,32.164,12997.909,92.366,451.885,2.992,586.528,140.052,313.261,559.625,0.0,0.0,1260.628,2004.471,313.261,2182.187,0.0,1363.156,798.551,14075.208,0.0,139.099,169.8,59.585,18.0,0.079330371,0.086268874,0.05908112,0.045885825,0.65607708,0.083034016,0.110385635,0.028221346,1,1.027775973,1.04165292,0.367106992,0.146138183,-0.054001772
1999,6127,1821.0,1,7255.0,2154.0,33381.0,8440.0,288.0,37999.0,714.527,1001.0,1776.0,7151.0,870.0,1024.0,598.0,0.0,0.0,6759.0,20381.0,893.0,13912.0,1130.0,1852.0,3548.0,40112.0,991.0,0.0,104.0,710.0,44.375,0.047631952,0.052063573,0.020882817,0.002678102,0.671399898,0.292909103,-0.230467724,0.001827855,1,0.266186139,0.95612056,0.055480663,0.051136874,-0.041829399
1999,6136,2819.0,1,5767.844,4541.669,8727.255,1628.071,1018.213,3635.843,287.658,261.951,363.792,867.262,190.013,321.921,0.0,0.0,36.765,5636.929,7020.541,321.921,1014.971,0.0,1248.902,4618.648,4427.303,62.892,157.713,236.339,66.422,57.6875,-0.021164796,0.021070731,0.104584291,0.0,0.822104889,0.12004114,0.504644261,-0.007927527,1,0.098110427,1.011913739,0.143103645,0.071578291,-0.019537108
1999,6152,2621.0,1,160.559,27.24,303.023,112.031,23.263,124.233,32.588,25.0,135.0,75.0,12.501,-14.846,27.211,0.0,0.0,89.296,190.992,-14.846,76.272,0.0,65.732,97.06,286.227,4.413,0.0,8.532,8.023,36.125,0.152969584,0.083801106,0.264882898,0.074813112,0.787877488,0.91511574,-0.313374258,-0.277231421,1,0.095163991,1.091688579,0.216920828,0.005639836,-0.252845836
1999,6307,2570.0,1,8160.0,2204.0,15104.0,6304.0,344.0,27332.0,481.384,66.0,297.0,3759.0,770.0,633.0,7101.0,0.0,0.0,4076.0,8800.0,403.0,11554.0,0.0,4268.0,0.0,35925.0,63.0,249.0,337.0,330.0,8.3125,0.037512812,0.064229587,0.0,0.038606081,0.552833686,0.066846825,0.045349089,-0.009831618,1,1.57540745,0.950168131,0.282574153,0.070842161,-0.056371712
1999,6502,1960.0,1,5531.0,2867.0,17966.0,2683.0,281.0,33331.0,835.0,536.0,1763.0,8934.0,961.0,638.0,3938.0,0.0,0.0,5728.0,15283.0,628.0,13042.0,0.0,232.0,622.0,45352.0,67.0,0.0,491.0,652.0,17.375,0.042415754,0.236054052,0.013385431,0.179018701,0.523767116,0.605394957,0.211588547,-0.012271296,1,0.184930858,0.980340897,0.012913281,0.098575086,-0.220803305
1999,8972,2449.0,1,8931.0,1561.0,28110.0,10959.0,230.0,15222.0,338.76,2472.0,10.0,7298.0,724.0,457.0,5650.0,537.0,0.0,7886.0,17151.0,404.0,4721.0,0.0,4894.0,2386.0,20041.0,164.0,0.0,371.0,713.0,26.5625,0.029224429,0.006744099,-0.008992132,0.039857981,0.905834223,0.041949066,0.516187142,-0.016148098,1,1.217895022,1.087457417,0.174101743,0.052934899,-0.021267106
1999,9155,1579.0,1,3015.487,854.062,9909.847,124.259,179.757,9915.504,259.927,102.05,2390.971,6514.584,351.33,-1114.921,2472.437,0.0,0.0,2295.526,9457.881,-1133.043,4562.067,327.707,-1421.817,299.634,13338.947,300.88,111.804,-8.375,528.159,6.875,-0.0980494,-0.293744886,-0.04426334,-0.04138447,0.633763165,0.135103179,0.402591569,-0.12735345,1,0.069535048,0.87838234,-0.143475172,-0.061883801,0.169936849
1999,9224,1689.0,1,587.697,172.838,4366.804,1282.252,9.173,1070.666,100.636,85.063,225.0,1882.371,136.002,103.912,60.567,76.739,0.0,421.719,3084.552,88.876,2985.04,0.0,-160.832,395.009,1685.948,0.212,0.0,78.565,176.128,12.75,0.014436662,0.062180932,0.008480597,0.001541021,0.408905689,0.586842683,0.64594516,0.020050044,1,0.999332091,0.629442522,-0.036830597,0.078677449,-0.041260346
1999,9538,1470.0,1,613.851,61.529,1285.326,448.425,102.648,1089.297,1.488,232.84,26.667,318.017,45.582,-13.394,200.382,0.0,91.609,424.716,836.07,0.24,734.745,0.0,433.723,171.931,1255.304,0.0,0.0,5.085,31.418,194.25,0.065708044,0.002757867,-0.007695558,-0.011532175,0.546369559,-0.286917267,-0.123728826,-0.044413185,1,1.551407398,1.092980075,0.337442019,0.028586522,-0.055179672
1999,10232,1803.0,1,584.201,104.127,1047.944,640.46,30.128,615.693,88.672,10.046,34.479,99.623,43.955,116.364,216.709,17.763,0.0,232.588,407.484,116.364,323.046,0.0,477.454,252.14,1139.29,47.319,15.559,54.76,8.136,63.5625,0.050473323,0.107497947,0.049539241,0.020911361,0.77456429,0.168177454,-0.166995146,0.000859845,1,0.113633017,1.007017344,0.455610223,0.171058759,-0.082688037
1999,10540,1747.0,1,1163.935,300.242,2652.686,1094.132,84.77,1739.258,57.818,35.695,200.591,935.731,98.047,148.307,537.401,0.0,14.217,513.445,1558.554,148.307,1257.069,0.0,759.309,470.532,2549.808,3.211,1.917,11.429,67.956,31.875,0.033249015,0.0072764,0.02552194,0.026302954,0.71677839,0.183374843,-0.019065943,0.019008085,1,0.593685527,1.023481774,0.286241568,0.085834509,0.016327163
1999,10787,1839.0,1,11162.8,2530.8,32361.6,12332.6,1762.0,13426.0,845.088,1012.8,4839.3,9109.4,979.6,1031.0,3385.7,269.7,0.0,9179.0,20029.0,985.3,13306.8,0.0,3505.5,4582.3,22496.5,872.4,798.0,620.2,547.1,103.25,0.052761198,0.226390008,0.102265987,0.055653512,0.719284584,0.647025393,-0.189302741,-0.046791684,1,0.141339207,0.849461874,0.108322827,0.066517107,-0.232366911
1999,10903,2754.0,1,4568.0,3918.0,10273.0,3863.0,2151.0,15043.0,167.47,591.0,150.0,400.0,233.0,568.0,0.0,2568.0,546.0,5892.0,6410.0,568.0,760.0,0.0,3612.0,912.0,19562.0,102.0,0.0,326.0,49.0,53.125,-0.046760789,-0.013617703,-0.007910283,0.0,0.76355495,0.146451086,0.575314924,0.076038101,1,0.434198926,0.847034684,0.351601285,0.091794023,0.087113247
1999,11160,2062.0,1,2.233,0.174,2.978,2.27,0.354,1.969,8.679,0.102,0.35,0.347,0.071,-0.803,0.975,0.0,0.0,0.302,0.712,-0.803,0.988,0.0,-3.872,0.758,2.475,0.0,0.026,-0.15,0.038,1.75,-0.053443841,-0.291511861,-0.005144327,-0.185767362,0.752182673,-0.298141892,-0.780928333,-0.25841041,1,0.14945764,0.850100604,-1.300201478,-0.30725319,0.029151186
1999,12589,2082.0,1,1270.896,76.549,6832.334,3206.362,132.882,2853.274,385.64,37.818,756.0,3076.83,374.248,76.517,85.551,95.63,3.482,418.185,3499.588,76.517,3322.825,0.0,948.385,937.967,4072.107,4.371,0.0,66.929,178.836,5.375,-0.014076971,-0.030583428,-0.002758622,0.001133525,0.614209581,0.077868752,-0.027171624,0.003599361,1,1.546863565,1.006213515,0.138808349,0.047170118,0.034987434
1999,12698,1655.0,1,17.053,3.555,22.664,11.616,1.963,31.456,6.335,0.088,2.065,3.326,0.419,-1.447,5.176,0.0,0.0,7.722,11.048,-1.53,9.952,0.0,0.522,8.679,39.823,0.06,0.0,-0.961,0.269,1.0313,-0.049112465,-0.11157589,-0.007412384,-0.05284033,0.87592658,-0.217552921,-0.270724958,-0.090464838,1,1.778058406,1.194871209,0.023032121,-0.098040946,0.022627278
1999,12709,2478.0,1,0.034,0.478,19.19,14.135,0.0,0.008,43.829,3.628,0.005,0.0,0.003,-2.982,0.0,0.0,0.0,5.055,5.055,-0.925,19.162,0.0,-4.987,0.02,0.0,0.0,0.0,0.0,0.69,0.29,0.0866388,0.283651457,0.001169215,0.0,0.004514673,-1.833333333,0.237837838,0.013774661,1,1.11208057,0.850565518,-0.259874935,-0.012245961,-0.398468329
1999,12801,1875.0,1,58.184,5.063,89.242,50.663,6.659,73.199,6.948,7.265,4.003,20.339,5.661,2.79,30.898,0.0,0.0,18.155,38.579,2.79,16.573,0.0,18.583,19.159,103.254,1.595,0.0,2.053,2.698,15.75,-0.029404403,0.019414306,0.010697457,-0.091608536,0.837610094,0.295061416,-0.505871367,-0.069592325,1,0.462967532,0.778689598,0.20823155,0.084500572,-0.067743305
1999,12884,2472.0,1,1175.531,74.074,1352.368,711.34,777.692,320.924,76.911,1.077,2.876,300.0,27.719,170.261,97.653,19.749,439.054,326.705,641.028,170.261,212.982,0.0,288.313,259.357,872.19,49.188,0.0,15.577,19.31,143.375,0.018709929,0.482430076,0.05624725,0.04275932,0.33480458,0.379721023,0.376887933,-0.006954905,1,0.064508262,1.204046327,0.213191232,0.151695397,-0.433151646
1999,13839,2620.0,1,235.287,33.65,673.647,295.365,39.796,281.107,24.619,3.279,52.5,225.922,33.118,38.132,92.439,0.0,0.0,72.122,378.282,38.132,470.534,0.0,136.582,72.227,481.388,2.775,11.276,20.769,11.434,34.4375,0.028499242,0.046154764,0.011736258,-0.012095753,0.525034625,0.042561572,-0.114334308,-0.007783475,1,0.348383042,1.011897642,0.202750105,0.104409283,-0.047657823
